#Date	Time	gpu	fb	bar1	pwr	gtemp	mtemp	sm	mem	enc	dec	mclk	pclk	pviol	tviol
#YYYYMMDD	HH:MM:SS	Idx	MB	MB	W	C	C	%	%	%	%	MHz	MHz	%	bool
20210130	20:09:29	2	2555	2	41	39	-	94	24	0	0	715	1328	0	0
20210130	20:09:34	2	2555	2	124	39	-	91	20	0	0	715	1328	0	0
20210130	20:09:39	2	2557	2	92	40	-	62	17	0	0	715	1328	0	0
20210130	20:09:44	2	2557	2	96	39	-	92	22	0	0	715	1328	0	0
20210130	20:09:49	2	2557	2	64	39	-	80	20	0	0	715	1328	0	0
20210130	20:09:54	2	2557	2	114	39	-	90	17	0	0	715	1328	0	0
20210130	20:09:59	2	2557	2	121	39	-	92	21	0	0	715	1328	0	0
20210130	20:10:04	2	2557	2	62	39	-	85	22	0	0	715	1328	0	0
20210130	20:10:09	2	2557	2	67	40	-	94	25	0	0	715	1328	0	0
20210130	20:10:14	2	2557	2	124	39	-	91	18	0	0	715	1328	0	0
20210130	20:10:19	2	2557	2	74	39	-	92	22	0	0	715	1328	0	0
20210130	20:10:24	2	2557	2	47	39	-	91	15	0	0	715	1328	0	0
#Date	Time	gpu	fb	bar1	pwr	gtemp	mtemp	sm	mem	enc	dec	mclk	pclk	pviol	tviol
#YYYYMMDD	HH:MM:SS	Idx	MB	MB	W	C	C	%	%	%	%	MHz	MHz	%	bool
20210130	20:10:29	2	2557	2	112	40	-	76	13	0	0	715	1328	0	0
20210130	20:10:34	2	2557	2	98	40	-	76	18	0	0	715	1328	0	0
20210130	20:10:39	2	2557	2	61	39	-	94	24	0	0	715	1328	0	0
20210130	20:10:44	2	2557	2	40	39	-	93	22	0	0	715	1328	0	0
20210130	20:10:49	2	2557	2	127	40	-	75	13	0	0	715	1328	0	0
20210130	20:10:54	2	2557	2	84	40	-	79	21	0	0	715	1328	0	0
20210130	20:10:59	2	2557	2	69	40	-	93	23	0	0	715	1328	0	0
20210130	20:11:04	2	2557	2	132	40	-	76	17	0	0	715	1328	0	0
20210130	20:11:09	2	2557	2	81	40	-	93	25	0	0	715	1328	0	0
20210130	20:11:14	2	2557	2	126	40	-	83	10	0	0	715	1328	0	0
20210130	20:11:19	2	2557	2	92	40	-	93	25	0	0	715	1328	0	0
20210130	20:11:24	2	2557	2	113	40	-	78	15	0	0	715	1328	0	0
20210130	20:11:29	2	2557	2	127	39	-	76	11	0	0	715	1328	0	0
20210130	20:11:34	2	2557	2	93	40	-	93	24	0	0	715	1328	0	0
20210130	20:11:39	2	2557	2	101	40	-	94	26	0	0	715	1328	0	0
20210130	20:11:44	2	2557	2	90	40	-	95	25	0	0	715	1328	0	0
20210130	20:11:49	2	2557	2	110	40	-	79	20	0	0	715	1328	0	0
20210130	20:11:54	2	2557	2	107	40	-	93	25	0	0	715	1328	0	0
20210130	20:11:59	2	2557	2	126	40	-	74	11	0	0	715	1328	0	0
20210130	20:12:04	2	2557	2	122	40	-	78	14	0	0	715	1328	0	0
20210130	20:12:09	2	2557	2	90	40	-	78	19	0	0	715	1328	0	0
20210130	20:12:14	2	2557	2	59	39	-	90	16	0	0	715	1328	0	0
20210130	20:12:19	2	2557	2	131	40	-	74	13	0	0	715	1328	0	0
20210130	20:12:24	2	2557	2	43	39	-	90	14	0	0	715	1328	0	0
20210130	20:12:29	2	2557	2	106	40	-	94	26	0	0	715	1328	0	0
20210130	20:12:34	2	2557	2	111	40	-	94	26	0	0	715	1328	0	0
20210130	20:12:39	2	2557	2	58	39	-	84	16	0	0	715	1328	0	0
20210130	20:12:44	2	2557	2	42	39	-	85	10	0	0	715	1328	0	0
20210130	20:12:49	2	2557	2	126	39	-	74	11	0	0	715	1328	0	0
20210130	20:12:54	2	2557	2	60	40	-	89	15	0	0	715	1328	0	0
